SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,avg_monthly_spend,streaming_count,security_support_count
0,1,1,58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,0,18.614655,0,0
0,1,1,70,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.15,0,106.78714,2,3
0,1,1,38,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.95,0,75.33026,2,2
0,1,1,60,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.75,0,51.1575,2,1
0,0,0,26,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),92.4,0,90.37692,1,2
0,0,0,8,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),58.2,0,58.65625,0,3
0,1,1,41,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,102.6,1,102.76463,2,2
1,1,0,36,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),91.95,0,91.69583,1,1
1,0,0,54,DSL,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),65.25,0,65.369446,1,2
0,1,1,71,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.0,1,108.78451,2,2
0,0,0,55,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.1,0,75.36182,0,0
0,0,0,72,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),59.75,0,59.23611,0,2
0,0,1,3,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.1,1,51.55,0,2
0,1,1,54,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,0,60.119446,0,2
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.6,0,115.79792,2,4
0,0,0,52,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.3,0,110.21923,2,3
1,0,0,60,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),101.4,0,102.94334,2,1
0,0,0,39,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.65,0,48.85641,2,1
0,0,0,15,DSL,No,No,No,No,Yes,No,One year,0,Mailed check,56.15,0,62.126667,1,0
0,0,0,69,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),106.5,1,106.50435,2,2
0,1,1,43,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,0,18.052326,0,0
1,0,0,63,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),83.0,0,83.223015,1,4
1,1,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,0,70.825,0,0
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.3,0,106.661804,2,4
0,1,1,32,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),91.05,1,92.328125,1,1
0,1,1,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,0,25.1725,0,0
0,1,0,58,DSL,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,45.35,0,43.794827,1,2
0,0,0,67,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,43.9,0,46.226864,1,2
1,1,0,51,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,77.5,1,74.65392,0,1
0,1,0,31,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,79.3,0,80.129036,2,2
1,1,0,69,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),84.9,0,83.85,0,2
0,1,0,32,Fiber optic,No,No,No,Yes,No,No,One year,1,Electronic check,79.25,0,81.848434,0,1
0,0,0,21,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),71.05,0,72.61191,1,3
0,0,0,52,DSL,Yes,No,Yes,No,No,No,One year,0,Electronic check,53.75,0,53.666348,0,2
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.25,0,24.784721,0,0
0,1,0,72,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,54.2,1,54.686806,2,2
0,1,1,52,DSL,Yes,No,Yes,No,No,Yes,One year,0,Bank transfer (automatic),44.25,0,43.771152,1,2
0,0,0,41,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),50.05,0,49.489025,0,1
0,0,0,41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,0,19.569511,0,0
0,0,0,6,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.25,1,69.73333,0,0
0,1,1,67,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),69.35,0,69.45149,0,4
0,1,1,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,0,17.24375,0,0
0,0,0,17,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.15,0,20.202942,0,0
0,1,0,35,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,61.0,0,60.87,0,3
0,1,1,58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.5,0,20.54138,0,0
0,0,0,1,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.5,1,50.5,0,1
0,1,1,52,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,50.2,0,49.115383,1,3
0,0,0,70,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),79.6,0,79.84929,2,3
0,1,1,19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.9,0,24.61579,0,0
1,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,1,74.4,0,0
0,1,1,35,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.9,0,107.32714,2,3
0,0,0,32,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,0,104.21562,2,1
0,1,1,17,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),55.35,0,54.14706,0,2
0,1,1,67,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),50.55,0,51.22015,0,1
0,0,0,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,0,16.705555,0,0
0,0,1,31,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Mailed check,79.45,1,83.47419,2,2
0,0,0,4,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,90.65,0,91.9875,1,1
1,1,1,58,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),89.85,0,88.375,0,3
0,0,0,60,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,79.0,0,80.01833,2,3
0,0,0,58,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.65,1,107.23448,2,2
0,1,1,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,0,20.374075,0,0
1,1,1,66,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,116.25,0,119.125,2,4
0,0,0,15,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.75,0,82.81333,1,1
1,1,0,47,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,1,103.63936,2,1
0,0,0,41,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),81.3,0,77.82073,0,1
0,1,0,59,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.3,0,45.199154,2,0
0,0,1,50,Fiber optic,No,No,No,No,No,No,Two year,0,Credit card (automatic),70.35,0,70.672,0,0
0,1,1,17,DSL,Yes,No,Yes,No,Yes,No,One year,0,Credit card (automatic),44.45,0,46.597057,1,2
0,1,1,6,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.15,0,49.275,0,1
1,1,0,51,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),29.45,0,28.614706,0,1
0,0,0,44,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.55,1,99.957954,2,2
0,1,0,49,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.3,0,87.713264,1,1
0,0,0,2,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.65,1,83.65,2,1
0,1,0,59,DSL,Yes,No,No,Yes,No,Yes,One year,1,Mailed check,69.1,0,69.43898,1,2
1,0,0,50,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),70.35,0,69.092,1,2
0,1,1,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,0,21.79661,0,0
0,0,0,18,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,74.15,0,77.05556,0,0
0,0,0,10,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.05,0,78.63,0,0
0,1,0,14,DSL,No,No,No,No,No,No,One year,0,Electronic check,44.6,0,45.80357,0,0
0,0,0,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.45,0,20.155714,0,0
0,1,1,8,DSL,No,No,No,No,No,No,One year,1,Mailed check,43.45,0,43.1875,0,0
0,1,1,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.05,0,19.216667,0,0
0,1,1,60,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),94.15,0,96.863335,1,2
0,0,0,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.4,1,94.4,2,1
0,0,0,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,0,20.741667,0,0
0,0,1,19,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,75.9,0,72.4,1,3
0,1,1,53,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.15,0,65.8783,0,3
1,1,0,72,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),109.55,0,110.00972,2,3
0,1,0,60,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,0,110.67834,2,3
0,0,0,1,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1,55.0,1,0
0,0,1,13,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,53.45,0,55.23846,0,2
0,1,1,5,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),69.95,0,64.08,0,0
0,0,0,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.45,1,101.45,2,1
0,1,1,13,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,97.0,0,102.65,2,1
0,0,0,37,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),90.6,0,90.77432,2,4
0,1,0,64,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.55,0,74.4375,0,1
0,1,0,5,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),67.95,1,70.06,1,2
0,1,0,61,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),94.35,0,93.491806,1,2
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.5,1,69.5,0,0
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.85,1,18.85,0,0
0,0,0,26,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,0,20.21346,0,0
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.2,1,69.2,0,0
0,1,0,24,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,0,20.13125,0,0
0,1,0,17,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.6,0,54.988235,2,2
0,0,1,26,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,29.8,0,30.25,0,1
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,1,69.65,0,0
1,1,0,40,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.85,1,102.1575,2,1
0,0,0,52,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.05,0,103.16923,2,2
0,0,0,1,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,82.3,1,82.3,0,2
0,0,0,21,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,35.1,0,36.685715,0,2
0,1,0,67,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,0,101.74552,2,2
0,1,1,44,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),56.25,0,54.989773,0,2
0,1,1,70,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.35,0,59.124287,2,3
0,0,0,3,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,79.25,1,89.2,1,0
0,1,1,56,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,0,61.740177,0,3
0,0,0,13,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1,85.784615,1,0
0,1,1,58,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),93.4,1,93.71724,1,2
0,1,1,42,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,1,99.67381,2,0
1,1,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.05,1,25.05,0,0
0,1,1,46,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,99.65,0,100.656525,1,3
0,1,1,63,DSL,Yes,No,No,No,No,No,Two year,1,Bank transfer (automatic),50.65,0,51.13095,0,1
0,0,0,11,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,60.9,0,62.590908,0,3
0,1,1,15,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),59.65,0,57.806667,0,2
0,1,0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,64.7,0,65.91736,2,4
0,0,0,29,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),25.1,1,24.581034,0,0
0,0,1,1,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,48.95,1,48.95,0,1
0,1,1,6,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,54.85,0,59.183334,1,0
0,1,1,63,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Electronic check,91.35,0,91.503174,1,1
0,0,0,2,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,85.85,1,83.65,1,1
0,1,1,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.1,0,23.802778,0,0
0,1,0,43,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),34.0,0,35.00814,0,2
0,0,0,15,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Mailed check,45.9,0,46.23,0,4
0,0,1,10,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.2,1,93.04,2,0
0,1,1,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,0,21.417273,0,0
0,0,1,49,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),100.6,1,103.46224,2,1
0,1,1,6,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,55.3,1,54.041668,0,2
0,1,1,70,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,0,20.83,0,0
1,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.85,1,78.2,0,0
1,1,0,63,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),36.1,0,36.490475,0,2
0,0,0,25,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),65.8,0,67.186,1,2
1,0,0,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.35,0,20.533333,0,0
1,1,0,28,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.8,0,107.07143,2,2
1,0,0,53,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,1,Mailed check,96.75,0,98.23679,1,3
0,0,0,35,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),102.35,1,103.60286,2,2
0,1,0,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),115.65,1,113.84071,2,4
0,0,0,2,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,79.85,1,76.225,0,2
0,1,0,26,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,73.05,0,75.36539,2,2
0,0,0,34,DSL,Yes,Yes,No,No,No,Yes,One year,0,Electronic check,64.35,0,60.383823,1,2
0,0,1,19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,0,20.976316,0,0
0,0,0,15,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,76.0,1,75.39,0,0
0,1,1,62,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),54.75,0,55.24758,0,2
1,0,0,42,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.75,1,102.939285,2,2
0,0,0,9,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,74.65,1,78.172226,2,2
0,0,0,24,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,51.15,0,53.154167,0,1
1,1,0,68,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Electronic check,41.95,0,43.61397,0,3
0,1,1,31,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,54.35,0,53.129032,0,2
0,0,0,1,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,56.25,1,56.25,1,0
0,1,0,21,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.1,1,107.14047,2,2
0,1,0,63,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,96.0,0,96.980156,2,1
1,0,0,2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.75,1,79.7,1,0
0,1,1,61,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),61.45,0,61.494263,2,3
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,68.65,1,68.65,0,0
0,0,0,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,0,22.847221,0,0
0,1,1,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.0,0,17.583334,0,0
0,0,0,33,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.0,0,100.624245,2,1
0,0,0,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.25,1,20.465626,0,0
0,1,0,56,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.7,0,101.24107,2,2
0,0,1,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,0,20.236956,0,0
0,0,0,9,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,73.8,0,78.255554,0,1
1,1,0,14,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,1,97.84286,2,1
0,1,1,15,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.9,1,73.816666,0,0
0,0,0,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,0,19.11,0,0
0,1,0,61,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,106.2,0,104.511475,2,2
0,1,1,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.55,0,116.461426,2,4
0,0,0,15,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.7,0,104.45,2,1
0,1,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,0,16.28125,0,0
0,1,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,0,20.26875,0,0
0,0,0,4,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,29.15,0,27.5125,0,1
0,0,0,34,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,55.0,0,55.445587,0,2
0,1,0,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.8,0,92.68897,2,4
0,1,1,45,DSL,No,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),51.0,0,50.322224,1,3
1,0,0,9,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,90.1,0,90.755554,1,1
0,0,0,22,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,59.05,0,56.977272,0,2
0,0,0,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,0,20.6,0,0
0,1,0,70,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),72.95,0,75.222145,1,3
0,0,1,10,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.55,0,69.33,1,3
0,0,0,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),84.3,0,83.29305,2,3
0,1,1,49,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.0,0,78.0449,2,2
1,0,0,54,DSL,No,Yes,No,Yes,Yes,No,One year,0,Mailed check,72.1,0,71.96389,1,2
0,0,0,71,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),106.75,0,102.580986,2,3
0,0,0,22,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.25,0,18.752274,0,0
0,1,1,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,0,21.405,0,0
